species,hw.raw,hw.logit,time
H,0.115,-2.142863368,peak
H,0.116,-2.132266681,peak
H,0.127,-2.021151266,peak
H,0.16,-1.734601055,peak
H,0.161,-1.726779349,peak
H,0.124,-2.050518502,peak
H,0.133,-1.964322637,peak
H,0.1,-2.313634929,peak
H,0.142,-1.883389792,peak
H,0.123,-2.060457164,peak
H,0.145,-1.857454728,peak
H,0.135,-1.945910149,peak
H,0.132,-1.973625549,peak
H,0.447,-0.253346433,peak
H,0.138,-1.91875916,peak
H,0.154,-1.782457077,peak
H,0.245,-1.18029032,peak
H,0.197,-1.469622493,peak
H,0.177,-1.60703983,peak
H,0.136,-1.936798469,peak
H,0.19395469,-1.489780406,peak
H,0.236175742,-1.230032472,peak
H,0.488339455,-0.08669644,peak
H,0.372839646,-0.563060368,peak
H,0.945949378,2.68188765,peak
H,0.332756317,-0.741133553,peak
H,0.363231576,-0.604864444,peak
H,0.31140503,-0.840616157,peak
H,0.531323502,0.085345773,peak
H,0.195529133,-1.479326741,peak
H,0.164741145,-1.697889231,peak
H,1,4.59511985,peak
H,0.433516022,-0.308356203,peak
H,0.9143249,2.246230624,peak
H,0.865595869,1.779182318,peak
H,0.353824385,-0.646297439,peak
H,0.216285152,-1.347464818,peak
H,0.493039541,-0.067867874,peak
H,0.280933793,-0.98989006,peak
H,0.181317891,-1.576315776,peak
H,0.86727629,1.792849594,peak
H,0.611060924,0.409887588,peak
H,0.723898606,0.914394674,peak
H,0.792270327,1.278946109,peak
H,0.171266768,-1.648832762,peak
H,0.180748143,-1.580334297,peak
H,0.183800782,-1.558926216,peak
H,0.936362166,2.53210632,peak
H,0.313896247,-0.82881237,peak
H,0.824711295,1.480918632,peak
H,0.878817274,1.890541628,peak
H,0.919776007,2.310903034,peak
H,0.942583286,2.627065493,peak
H,0.785706239,1.240817267,peak
H,1,4.59511985,peak
H,0.838297451,1.573608719,peak
H,0.850895111,1.664903267,peak
H,0.865045324,1.774733364,peak
H,0.868629354,1.803952207,peak
H,0.877885528,1.882391068,peak
H,0.902845749,2.120144435,peak
H,0.290157762,-0.943679196,peak
H,0.938802996,2.568445914,peak
H,0.25583176,-1.120968076,peak
H,0.95023674,2.755740609,peak
H,0.939398874,2.577491916,peak
H,0.474166166,-0.143581496,peak
H,0.484101168,-0.103688128,peak
H,0.465399322,-0.178878159,peak
H,0.950387862,2.758433201,peak
H,0.858099388,1.719771392,peak
H,0.370705522,-0.572303294,peak
H,0.250906115,-1.147718172,peak
H,0.192279898,-1.500976696,peak
H,0.147249322,-1.83832661,peak
H,0.928567145,2.423036195,peak
H,0.961613469,2.978937439,peak
H,0.815315463,1.419853591,peak
H,0.893059352,2.021725889,peak
H,0.928438083,2.421312047,peak
H,0.89197615,2.011278289,peak
H,0.899263218,2.083237227,peak
H,0.765243939,1.126778749,peak
H,0.900769573,2.098626113,peak
H,0.961318972,2.972560029,peak
H,0.917823903,2.287349578,peak
H,0.937199908,2.544451968,peak
H,0.839907906,1.584974715,peak
H,0.916206068,2.268166563,peak
H,0.672077323,0.67256525,peak
H,0.880661479,1.906820082,peak
H,0.756170499,1.078291341,peak
H,0.851842112,1.671998658,peak
H,0.912526513,2.22561766,peak
H,0.949494449,2.742606792,peak
H,0.911108847,2.209606272,peak
H,0.745939828,1.024971358,peak
H,0.936917399,2.54027414,peak
H,0.950232301,2.755661609,peak
H,0.832994826,1.536770953,peak
H,0.966610859,3.093187478,peak
H,0.980398156,3.489869783,peak
H,0.966796908,3.097679086,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.951085749,2.770951255,peak
H,0.934667957,2.507529126,peak
H,0.960672477,2.958687406,peak
H,0.960351731,2.951868642,peak
H,0.969928391,3.17619062,peak
H,0.908751076,2.183424022,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.939732495,2.582587452,peak
H,0.205098108,-1.417217848,peak
H,0.820924786,1.456030413,peak
H,0.954249617,2.829506269,peak
H,0.22183766,-1.313883855,peak
H,0.921576797,2.333041437,peak
H,0.893459248,2.025604153,peak
H,0.647139604,0.562970614,peak
H,0.555291605,0.181664383,peak
H,0.68360941,0.724555641,peak
H,0.799588217,1.322445085,peak
H,0.29389882,-0.925203563,peak
H,0.577606708,0.272093189,peak
H,0.470402227,-0.158723483,peak
H,0.567503533,0.231036358,peak
H,0.207747113,-1.400434872,peak
H,0.2644653,-1.074937199,peak
H,0.312007264,-0.837757625,peak
H,0.204861054,-1.418728106,peak
H,0.317013784,-0.814117465,peak
H,0.853551517,1.684894205,peak
H,0.866674328,1.787938364,peak
H,0.928459432,2.421597067,peak
H,0.969099735,3.154858526,peak
H,0.948907022,2.732319531,peak
H,0.969099735,3.154858526,peak
H,0.948907022,2.732319531,peak
H,0.96545308,3.065642644,peak
H,0.917972067,2.28912147,peak
H,0.970767736,3.198233212,peak
H,0.890223252,1.994545997,peak
H,0.917620518,2.284921457,peak
H,0.928772151,2.425779997,peak
H,0.977499392,3.393455995,peak
H,0.835745292,1.555768292,peak
H,0.947634161,2.710342176,peak
H,1,4.59511985,peak
H,0.924010615,2.363618324,peak
H,1,4.59511985,peak
H,0.770845367,1.157319796,peak
H,0.627234557,0.477826727,peak
H,0.834459969,1.546861472,peak
H,1,4.59511985,peak
H,0.879744372,1.898700454,peak
H,0.903678156,2.128874952,peak
H,0.94178806,2.614485767,peak
H,0.646031725,0.558181736,peak
H,0.924081902,2.364525679,peak
H,0.87857522,1.888419521,peak
H,0.92014407,2.315395298,peak
H,0.20477551,-1.419273445,peak
H,0.588395851,0.31619166,peak
H,0.815350812,1.420079073,peak
H,0.79243739,1.279927237,peak
H,0.72188919,0.904577106,peak
H,0.31682603,-0.815000097,peak
H,0.24814503,-1.162876351,peak
H,0.619183997,0.443883482,peak
H,0.241541938,-1.199624976,peak
H,0.169211899,-1.664103655,peak
H,0.187664598,-1.532250849,peak
H,0.166269701,-1.686249524,peak
H,0.754906845,1.071630378,peak
H,0.879410332,1.895755103,peak
H,0.69376855,0.771145101,peak
H,0.898995385,2.080520264,peak
H,0.641723914,0.539619564,peak
H,0.901563191,2.106808719,peak
H,0.844369299,1.616915491,peak
H,0.97568713,3.337319392,peak
H,0.938627819,2.565799866,peak
H,0.170974554,-1.650994732,peak
H,0.936403933,2.532718765,peak
H,0.947287223,2.70442456,peak
H,0.775046196,1.180547304,peak
H,0.975821125,3.341370891,peak
H,0.410995699,-0.401318077,peak
H,0.987712497,3.781189549,peak
H,0.803041632,1.343358067,peak
H,0.785995544,1.242480832,peak
H,0.776282875,1.187439876,peak
H,0.947761776,2.712526594,peak
H,0.859006248,1.726828088,peak
H,0.939923836,2.585519971,peak
H,0.595693822,0.346191905,peak
H,0.668984576,0.658772421,peak
H,0.955368214,2.850958626,peak
H,0.956789999,2.878830957,peak
H,0.9796726,3.464906894,peak
H,0.970083538,3.180231471,peak
H,0.937217806,2.54471716,peak
H,0.802732578,1.341476083,peak
H,0.251726849,-1.143235314,peak
H,0.857613101,1.716001609,peak
H,0.793154044,1.284142193,peak
H,0.894010757,2.03097178,peak
H,0.89686015,2.059062644,peak
H,0.844664886,1.619055898,peak
H,0.80909506,1.380648054,peak
H,0.63789927,0.523215158,peak
H,0.977401556,3.390349108,peak
H,0.964962561,3.054178021,peak
H,0.971212916,3.210108634,peak
H,0.84632122,1.631106922,peak
H,0.965053689,3.056298879,peak
H,0.815637724,1.421910345,peak
H,0.963379418,3.017970841,peak
H,0.987774125,3.784021523,peak
H,0.976392851,3.358831624,peak
H,1,4.59511985,peak
H,0.870934086,1.823069923,peak
H,0.868340167,1.801571847,peak
H,0.554183438,0.17719594,peak
H,0.766026143,1.131014878,peak
H,0.970937392,3.202743567,peak
H,0.965466627,3.065960962,peak
H,1,4.59511985,peak
H,0.960071981,2.945955412,peak
H,0.97594725,3.345198426,peak
H,0.965832923,3.074603476,peak
H,1,4.59511985,peak
H,0.649813407,0.574554369,peak
H,0.957644688,2.895926223,peak
H,0.916801763,2.275195062,peak
H,0.594486742,0.341219576,peak
H,0.610459455,0.407379873,peak
H,0.851474281,1.669238604,peak
H,0.907825343,2.173291883,peak
H,0.815797657,1.422932042,peak
H,0.533318572,0.093342,peak
H,0.415642792,-0.38200755,peak
H,0.583010012,0.294142625,peak
H,0.720914619,0.899830254,peak
H,0.971945476,3.229937807,peak
H,0.522882395,0.051540988,peak
H,0.676028023,0.690274657,peak
H,0.935217317,2.5154423,peak
H,0.913917609,2.241532149,peak
H,0.628143282,0.481674824,peak
H,0.728627909,0.937665751,peak
H,0.806246902,1.363000357,peak
H,0.348597701,-0.669549596,peak
H,0.811247653,1.39411052,peak
H,0.299805339,-0.89632965,peak
H,0.463864291,-0.18506926,peak
H,0.215238672,-1.3538683,peak
H,0.194223075,-1.487993557,peak
H,0.498883516,-0.044473264,peak
H,0.263326644,-1.080948077,peak
H,0.536667843,0.106772694,peak
H,0.307636392,-0.858578649,peak
H,0.204274614,-1.422470277,peak
H,0.268430839,-1.054140317,peak
H,0.301318859,-0.88898729,peak
H,0.167599077,-1.676201735,peak
H,0.18030595,-1.583460492,peak
H,0.229274333,-1.269900224,peak
H,0.306604104,-0.863521619,peak
H,0.196892713,-1.470328339,peak
H,0.168133457,-1.67218216,peak
H,0.167960702,-1.673480401,peak
H,0.207942998,-1.399200581,peak
H,0.204759872,-1.419373154,peak
H,0.27151652,-1.038101279,peak
H,0.235653516,-1.233018721,peak
H,0.2103247,-1.384266222,peak
H,0.201105575,-1.442842384,peak
H,0.183265033,-1.562661767,peak
H,0.233558237,-1.245049695,peak
H,0.177671165,-1.602222889,peak
H,0.920914206,2.324848837,peak
H,0.875927028,1.865416425,peak
H,0.209175024,-1.391458463,peak
H,0.349254667,-0.666617435,peak
H,0.340962016,-0.703837223,peak
H,0.187840591,-1.531046715,peak
H,0.945101711,2.667834053,peak
H,0.947155198,2.70218067,peak
H,0.460584579,-0.198309039,peak
H,0.985315454,3.676583596,peak
H,1,4.59511985,peak
H,0.927380993,2.407283105,peak
H,0.985713296,3.693239755,peak
H,0.980146204,3.481134791,peak
H,0.936052387,2.527573903,peak
H,1,4.59511985,peak
H,0.912403819,2.22422375,peak
H,0.954116211,2.826974931,peak
H,0.956177852,2.866745504,peak
H,0.936406658,2.532758739,peak
H,0.943244478,2.637630178,peak
H,0.923110179,2.352215655,peak
H,0.929207354,2.431625775,peak
H,0.973394397,3.270261552,peak
H,0.837069316,1.564997663,peak
H,0.948599147,2.726964762,peak
H,0.962738782,3.003650719,peak
H,0.960805668,2.961531274,peak
H,0.980002406,3.476181385,peak
H,0.675014357,0.685720955,peak
H,0.965805838,3.073962089,peak
H,0.891403536,2.005788896,peak
H,0.884042056,1.937180416,peak
H,0.937958488,2.55574449,peak
H,0.92962954,2.437324214,peak
H,0.881169035,1.911334829,peak
H,0.952990726,2.805842497,peak
H,0.531352734,0.085462914,peak
H,0.945805611,2.679491968,peak
H,0.964278025,3.038376029,peak
H,0.900049743,2.0912493,peak
H,1,4.59511985,peak
H,0.959367695,2.931206367,peak
H,0.883446944,1.931785751,peak
H,0.893540132,2.026389979,peak
H,0.886065061,1.955683621,peak
H,0.897001741,2.060474538,peak
H,0.915539002,2.26034332,peak
H,0.962875426,3.006689568,peak
H,0.916956742,2.277030235,peak
H,0.909151838,2.187835878,peak
H,0.909903605,2.196153975,peak
H,0.869800019,1.813629986,peak
H,0.662455413,0.629849838,peak
H,0.859539709,1.730995482,peak
H,0.921774875,2.335501322,peak
H,1,4.59511985,peak
H,0.843588195,1.611274037,peak
H,1,4.59511985,peak
H,0.972164615,3.235940784,peak
H,0.941388863,2.60822201,peak
H,0.95062036,2.762588203,peak
H,1,4.59511985,peak
H,0.967367777,3.11157725,peak
H,0.833003926,1.536833417,peak
H,0.946808018,2.69630095,peak
H,0.881798606,1.916956026,peak
H,0.878583936,1.888495874,peak
H,0.860809625,1.740965221,peak
H,0.522957422,0.051841296,peak
H,0.931723026,2.46599129,peak
H,0.905917762,2.152667284,peak
H,0.96935522,3.161390995,peak
H,0.944910236,2.664683214,peak
H,0.947628412,2.710243873,peak
H,0.893362983,2.024669507,peak
H,0.941787097,2.614470618,peak
H,0.902389481,2.115384267,peak
H,0.966278408,3.085207006,peak
H,0.971847044,3.227252196,peak
H,0.953196091,2.809669055,peak
H,0.920533625,2.320167976,peak
H,0.950974511,2.768946676,peak
H,0.971141845,3.208204034,peak
H,0.975213049,3.323106493,peak
H,0.958187659,2.906924081,peak
H,0.982070148,3.549731896,peak
H,0.864397626,1.769517252,peak
H,0.928862329,2.426988952,peak
H,0.749973015,1.045828305,peak
H,0.953739421,2.819856002,peak
H,0.9301865,2.444883703,peak
H,0.932481843,2.476555499,peak
H,0.976210123,3.353220082,peak
H,0.960732295,2.959963733,peak
H,0.966292072,3.085533877,peak
H,0.894641561,2.037138407,peak
H,0.907178475,2.16626009,peak
H,0.941355728,2.607703599,peak
H,0.97117583,3.20911438,peak
H,0.874972035,1.857215268,peak
H,0.965006096,3.055190714,peak
H,0.748579132,1.038596621,peak
H,0.567759305,0.232073222,peak
H,0.606749523,0.391939566,peak
H,0.983610195,3.608033264,peak
H,0.839944839,1.585236378,peak
H,0.967649346,3.118497828,peak
H,0.937970358,2.555922057,peak
H,0.825017932,1.482951226,peak
H,0.9472563,2.703898598,peak
H,0.964358082,3.040212399,peak
H,0.947194857,2.702854253,peak
H,0.872275215,1.834317113,peak
H,0.289866075,-0.945126014,peak
H,0.802655635,1.341007861,peak
H,0.951132714,2.771798651,peak
H,0.914365585,2.246700938,peak
H,0.891559492,2.007281701,peak
H,0.768275826,1.143249905,peak
H,0.96982628,3.173539265,peak
H,0.735954196,0.974191663,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.88767095,1.970557206,peak
H,0.784311554,1.232818825,peak
H,0.909761527,2.194577686,peak
H,0.974065691,3.289466926,peak
H,0.697087389,0.786537535,peak
H,0.95877694,2.918983899,peak
H,0.750207924,1.047049521,peak
H,0.965139513,3.058300035,peak
H,0.887016952,1.964479795,peak
H,0.933097059,2.485190264,peak
H,0.982485935,3.565158282,peak
H,0.979395997,3.45554238,peak
H,0.833756133,1.542005886,peak
H,0.919004725,2.301542708,peak
H,0.435110236,-0.301829794,peak
H,0.896731754,2.057783657,peak
H,0.842064742,1.600331719,peak
H,0.815978597,1.424088709,peak
H,0.700200937,0.801058863,peak
H,0.195367295,-1.480398108,peak
H,0.548060338,0.152536427,peak
H,0.57742448,0.271350743,peak
H,0.773070557,1.169588112,peak
H,0.91982069,2.311447513,peak
H,0.499525841,-0.041902767,peak
H,0.931457606,2.462318238,peak
H,0.926498416,2.395694739,peak
H,0.964539307,3.044380771,peak
H,0.981970733,3.546076476,peak
H,0.82812527,1.50369731,peak
H,0.709504066,0.844937386,peak
H,0.884756155,1.943682572,peak
H,0.92875475,2.425546861,peak
H,0.697766141,0.789696414,peak
H,0.752240364,1.057645624,peak
H,0.889085359,1.983797147,peak
H,0.734999849,0.969399801,peak
H,0.925577687,2.383723485,peak
H,0.908503235,2.180703385,peak
H,0.621892092,0.455272534,peak
H,0.956104695,2.865309874,peak
H,0.529735056,0.078981254,peak
H,0.368459503,-0.582056619,peak
H,0.627714587,0.479859032,peak
H,0.923121002,2.352352076,peak
H,0.879987577,1.900848929,peak
H,0.82844556,1.505851326,peak
H,0.443298888,-0.268404264,peak
H,0.786126885,1.243236578,peak
H,0.856755845,1.709379963,peak
H,0.803580188,1.346642574,peak
H,0.857601343,1.715910583,peak
H,0.902563365,2.117196275,peak
H,0.371664632,-0.56814645,peak
H,0.406762567,-0.418972837,peak
H,0.186642546,-1.53926226,peak
H,0.962718432,3.003198875,peak
H,0.952447385,2.795780524,peak
H,0.659704293,0.61773965,peak
H,0.260010327,-1.098557213,peak
H,0.521164708,0.044666256,peak
H,0.525650653,0.062623067,peak
H,0.283689592,-0.975982896,peak
H,0.261354403,-1.091401797,peak
H,0.680077751,0.708536733,peak
H,0.174005185,-1.628724368,peak
H,0.89646918,2.055172021,peak
H,0.553067656,0.172698573,peak
H,0.894482409,2.035579803,peak
H,0.434706953,-0.303480147,peak
H,0.56295406,0.212613561,peak
H,0.954615875,2.836485368,peak
H,0.177108008,-1.606263613,peak
H,0.18553566,-1.546891679,peak
H,0.269111249,-1.050592977,peak
H,0.221403037,-1.316488933,peak
H,0.205899192,-1.412124443,peak
H,0.320713756,-0.796784545,peak
H,0.261156316,-1.092454745,peak
H,0.186630887,-1.539342423,peak
H,0.191295002,-1.50759827,peak
H,0.362294126,-0.608970284,peak
H,0.251007176,-1.147165616,peak
H,0.16619283,-1.686832661,peak
H,0.189868543,-1.517238373,peak
H,0.220043656,-1.324662287,peak
H,0.193015771,-1.496047465,peak
H,0.290112367,-0.943904303,peak
H,0.423187772,-0.350802741,peak
H,0.232339803,-1.252082808,peak
H,0.596401566,0.349109285,peak
H,0.759631159,1.0966461,peak
H,0.299100005,-0.899759102,peak
H,0.183542283,-1.560727481,peak
H,0.210295037,-1.384451401,peak
H,0.167228099,-1.678998731,peak
H,0.302381773,-0.883844333,peak
H,0.185590842,-1.546510429,peak
H,0.17204511,-1.643089512,peak
H,0.590284805,0.323942653,peak
H,0.181074299,-1.578032567,peak
H,0.167059096,-1.680274714,peak
H,0.16940148,-1.662688108,peak
H,0.28602891,-0.964245852,peak
H,0.20212645,-1.4362518,peak
H,0.296131801,-0.914245802,peak
H,0.334891252,-0.731383271,peak
H,0.163647717,-1.706273256,peak
H,0.181418813,-1.575605061,peak
H,0.404681865,-0.427674126,peak
H,0.203451473,-1.427737368,peak
H,0.221616615,-1.315208281,peak
H,0.917226545,2.280231639,peak
H,0.885960981,1.954725361,peak
H,0.815998449,1.424215664,peak
H,0.975652327,3.336269576,peak
H,0.969167642,3.156591022,peak
H,0.268170756,-1.055497878,peak
H,0.894322673,2.034017357,peak
H,0.316919057,-0.814562738,peak
H,0.927622331,2.410471512,peak
H,0.719653731,0.893702907,peak
H,0.974777125,3.310201392,peak
H,0.899207502,2.082671553,peak
H,0.964777199,3.049876598,peak
H,0.941955154,2.617117702,peak
H,0.402933107,-0.434999601,peak
H,0.322042169,-0.79058921,peak
H,0.821977116,1.462908481,peak
H,0.932584308,2.477989263,peak
H,0.965622892,3.069639617,peak
H,0.84188144,1.599020488,peak
H,0.90702731,2.164622503,peak
H,0.627127098,0.477371909,peak
H,0.930242949,2.44565256,peak
H,0.905916529,2.152654066,peak
H,0.882458586,1.922874062,peak
H,0.83221075,1.53139789,peak
H,0.386263738,-0.505437296,peak
H,0.880255018,1.903215447,peak
H,0.983151347,3.590323954,peak
H,0.830636432,1.520665322,peak
H,0.64676901,0.561367998,peak
H,0.971503234,3.217923684,peak
H,0.265081153,-1.071693542,peak
H,0.246442356,-1.172284179,peak
H,0.318511595,-0.807086953,peak
H,0.208882615,-1.393292709,peak
H,0.229093642,-1.270956014,peak
H,0.576885127,0.269153699,peak
H,0.48679853,-0.092872577,peak
H,0.517225626,0.028904517,peak
H,0.893637272,2.027334372,peak
H,0.717880599,0.885112809,peak
H,0.875759193,1.863971547,peak
H,0.909290284,2.189363603,peak
H,0.861892479,1.749521818,peak
H,0.776122388,1.186543981,peak
H,0.400544805,-0.445022735,peak
H,0.459962643,-0.200821635,peak
H,0.170133549,-1.657234743,peak
H,0.169090605,-1.66501004,peak
H,0.572728769,0.252244082,peak
H,0.386639336,-0.503837204,peak
H,0.222965211,-1.307143631,peak
H,0.604464578,0.382452909,peak
H,0.676518743,0.692481596,peak
H,0.305907118,-0.866864669,peak
H,0.198488049,-1.459864512,peak
H,0.441767318,-0.274644159,peak
H,0.886064936,1.955682463,peak
H,0.52843685,0.07378085,peak
H,0.223008387,-1.306886052,peak
H,0.125029494,-2.040365753,peak
H,0.130882761,-1.984097108,peak
H,0.120959796,-2.080974517,peak
H,0.112855981,-2.165886637,peak
H,0.13006453,-1.991819222,peak
H,0.959791225,2.940052388,peak
H,0.939846618,2.584335635,peak
H,1,4.59511985,peak
H,0.723841411,0.914114658,peak
H,0.946957768,2.698833367,peak
H,0.81287615,1.404368256,peak
H,0.943115227,2.635557358,peak
H,0.226321883,-1.287230875,peak
H,0.264774637,-1.073307294,peak
H,0.228465282,-1.274632462,peak
H,0.920163302,2.315630483,peak
H,0.979134851,3.446776078,peak
H,0.862771437,1.75650533,peak
H,0.839540658,1.582375322,peak
H,0.931396675,2.461476639,peak
H,0.912172091,2.22159538,peak
H,0.438628559,-0.287448795,peak
H,0.851614612,1.670290973,peak
H,0.144206532,-1.864266497,peak
H,0.251852192,-1.142551603,peak
H,1,4.59511985,peak
H,0.166418502,-1.685121398,peak
H,0.169178873,-1.664350391,peak
H,0.172587834,-1.639098006,peak
H,0.182900283,-1.565210235,peak
H,0.183208568,-1.563056001,peak
H,0.183574412,-1.560503487,peak
H,0.281866075,-0.985175422,peak
H,0.70533737,0.825192118,peak
H,0.148115324,-1.831032462,peak
H,0.182885132,-1.565316188,peak
H,0.266562035,-1.06391484,peak
H,0.250345701,-1.15078515,peak
H,0.169418547,-1.662560741,peak
H,0.17421462,-1.627197627,peak
H,0.19395469,-1.489780406,trough
H,0.236175742,-1.230032472,trough
H,0.169234066,-1.663938071,trough
H,0.181317891,-1.576315776,trough
H,0.180748143,-1.580334297,trough
H,0.183800782,-1.558926216,trough
H,0.192279898,-1.500976696,trough
H,0.147249322,-1.83832661,trough
H,0.907944444,2.174590872,trough
H,0.567503533,0.231036358,trough
H,0.207747113,-1.400434872,trough
H,0.2644653,-1.074937199,trough
H,0.312007264,-0.837757625,trough
H,0.204861054,-1.418728106,trough
H,0.317013784,-0.814117465,trough
H,0.815350812,1.420079073,trough
H,0.79243739,1.279927237,trough
H,0.72188919,0.904577106,trough
H,0.31682603,-0.815000097,trough
H,0.24814503,-1.162876351,trough
H,0.619183997,0.443883482,trough
H,0.241541938,-1.199624976,trough
H,0.169211899,-1.664103655,trough
H,0.187664598,-1.532250849,trough
H,0.166269701,-1.686249524,trough
H,0.668984576,0.658772421,trough
H,0.194223075,-1.487993557,trough
H,0.498883516,-0.044473264,trough
H,0.263326644,-1.080948077,trough
H,0.536667843,0.106772694,trough
H,0.307636392,-0.858578649,trough
H,0.204274614,-1.422470277,trough
H,0.268430839,-1.054140317,trough
H,0.301318859,-0.88898729,trough
H,0.167599077,-1.676201735,trough
H,0.18030595,-1.583460492,trough
H,0.229274333,-1.269900224,trough
H,0.306604104,-0.863521619,trough
H,0.196892713,-1.470328339,trough
H,0.168133457,-1.67218216,trough
H,0.167960702,-1.673480401,trough
H,0.207942998,-1.399200581,trough
H,0.204759872,-1.419373154,trough
H,0.27151652,-1.038101279,trough
H,0.235653516,-1.233018721,trough
H,0.2103247,-1.384266222,trough
H,0.201105575,-1.442842384,trough
H,0.183265033,-1.562661767,trough
H,0.233558237,-1.245049695,trough
H,0.187840591,-1.531046715,trough
H,0.14453511,-1.861441605,trough
H,0.16895297,-1.666039207,trough
H,0.261156316,-1.092454745,trough
H,0.186630887,-1.539342423,trough
H,0.191295002,-1.50759827,trough
H,0.362294126,-0.608970284,trough
H,0.251007176,-1.147165616,trough
H,0.16619283,-1.686832661,trough
H,0.189868543,-1.517238373,trough
H,0.220043656,-1.324662287,trough
H,0.193015771,-1.496047465,trough
H,0.290112367,-0.943904303,trough
H,0.423187772,-0.350802741,trough
H,0.232339803,-1.252082808,trough
H,0.596401566,0.349109285,trough
H,0.759631159,1.0966461,trough
H,0.299100005,-0.899759102,trough
H,0.183542283,-1.560727481,trough
H,0.210295037,-1.384451401,trough
H,0.167228099,-1.678998731,trough
H,0.302381773,-0.883844333,trough
H,0.185590842,-1.546510429,trough
H,0.17204511,-1.643089512,trough
H,0.590284805,0.323942653,trough
H,0.181074299,-1.578032567,trough
H,0.167059096,-1.680274714,trough
H,0.16940148,-1.662688108,trough
H,0.28602891,-0.964245852,trough
H,0.20212645,-1.4362518,trough
H,0.296131801,-0.914245802,trough
H,0.334891252,-0.731383271,trough
H,0.163647717,-1.706273256,trough
H,0.181418813,-1.575605061,trough
H,0.404681865,-0.427674126,trough
H,0.203451473,-1.427737368,trough
H,0.221616615,-1.315208281,trough
H,0.268170756,-1.055497878,trough
H,0.203566997,-1.426997132,trough
H,0.48679853,-0.092872577,trough
H,0.517225626,0.028904517,trough
H,0.167411233,-1.677617322,trough
H,0.400544805,-0.445022735,trough
H,0.459962643,-0.200821635,trough
H,0.170133549,-1.657234743,trough
H,0.169090605,-1.66501004,trough
H,0.572728769,0.252244082,trough
H,0.386639336,-0.503837204,trough
H,0.222965211,-1.307143631,trough
H,0.604464578,0.382452909,trough
H,0.676518743,0.692481596,trough
H,0.305907118,-0.866864669,trough
H,0.198488049,-1.459864512,trough
H,0.125029494,-2.040365753,trough
H,0.130882761,-1.984097108,trough
H,0.120959796,-2.080974517,trough
H,0.112855981,-2.165886637,trough
H,0.13006453,-1.991819222,trough
H,0.228465282,-1.274632462,trough
H,0.144206532,-1.864266497,trough
H,0.170731532,-1.65279517,trough
H,0.169803711,-1.65968929,trough
H,0.166418502,-1.685121398,trough
H,0.169178873,-1.664350391,trough
H,0.169823818,-1.659539537,trough
H,0.172587834,-1.639098006,trough
H,0.182900283,-1.565210235,trough
H,0.183208568,-1.563056001,trough
H,0.183574412,-1.560503487,trough
H,0.24231126,-1.195306252,trough
H,0.281866075,-0.985175422,trough
H,0.70533737,0.825192118,trough
H,0.148115324,-1.831032462,trough
H,0.160055668,-1.734164513,trough
H,0.182885132,-1.565316188,trough
H,0.266562035,-1.06391484,trough
H,0.250345701,-1.15078515,trough
H,0.169418547,-1.662560741,trough
H,0.17421462,-1.627197627,trough
H,0.144073266,-1.865413888,trough
